order_id,product_variant_ids
23599,"230,254,264,301"
23600,"243,256,258,273,280"
23601,"244,271,284,311,315"
23602,"220,231,243,286,290"
23603,"226,241,244,255,292"
23604,"243,251,295"
23605,"241,244,255,292"
23606,"243,251,295"
23607,"216,243,244,248,276,315"
23608,"216,229,244,248,276,324"
23609,"251,253,260,277,312"
23610,"253,260,277,312"
23611,"216,217,244,248,276"
23612,"241,244,255,292"
23613,"253,260,277,312"
23614,"241,243,251,277,295"
23615,"216,244,248,276"
23616,"244,271,284,304,311,315"
23617,"244,271,284,311,315"
23618,"243,251,295"
23619,"213,248,264,316"
23620,"244,271,284,311,315"
23621,"243,251,263,269,295"
23622,"239,243,251,295"
23623,"244,271,284,311,315"
23624,"216,231,244,248,262,276"
23625,"261,270,305,324"
23626,"211,260,273,288,301"
23627,"223,225,259,265,291"
23628,"216,244,248,276,304"
23629,"243,251,295"
23630,"243,251,295"
23631,"244,269,271,284,311,315"
23632,"232,241,244,255,286,292"
23633,"216,241,243,244,255,292"
23634,"230,253,260,277,299,312"
23635,"241,244,255,292"
23636,"243,251,295"
23637,"244,271,284,311,315"
23638,"253,260,263,277,312"
23639,"244,271,284,311,315"
23640,"237,244,262,271,284,311,315"
23641,"216,244,248,252,276"
23642,"216,244,248,276"
23643,"215,221,224,290,302"
23644,"253,260,277,281,312,316"
23645,"253,260,277,312"
23646,"244,254,271,284,311,315,323"
23647,"215,244,271,273,284,311,315"
23648,"220,224,252,266,287,307,322"
23649,"243,251,295"
23650,"244,271,284,311,315"
23651,"253,260,277,312"
23652,"243,251,274,295"
23653,"216,244,248,276"
23654,"216,244,248,276"
23655,"212,234,263,280,288,290,294,321"
23656,"217,233,234,254,266,275,285,304"
23657,"246,265,269,317"
23658,"244,271,284,311,315"
23659,"237,291,293"
23660,"243,251,295"
23661,"243,251,295"
23662,"267,280,302"
23663,"241,244,255,292"
23664,"229,241,244,255,270,292"
23665,"243,251,295"
23666,"253,260,267,277,312,320"
23667,"253,260,277,289,312"
23668,"253,260,277,312"
23669,"243,251,295"
23670,"244,271,284,310,311,315"
23671,"234,253,260,277,312"
23672,"243,251,295"
23673,"214,231,240,253,267,290,293,324"
23674,"241,244,255,292"
23675,"228,245,248,261,265,292,305,312"
23676,"243,251,295"
23677,"241,244,255,292"
23678,"241,244,255,292"
23679,"243,251,295"
23680,"244,271,284,311,315"
23681,"243,251,295"
23682,"237,244,271,284,311,315"
23683,"241,244,255,292"
23684,"243,251,295"
23685,"216,244,248,276"
23686,"214,253,255,260,277,312"
23687,"241,244,255,259,292,302"
23688,"218,241,244,255,292,300"
23689,"241,244,255,292"
23690,"244,271,284,303,311,315"
23691,"241,244,255,292"
23692,"241,244,255,292"
23693,"219,243,251,295"
23694,"234,241,284,291,300,311,319"
23695,"230,253,260,277,312"
23696,"236,253,260,277,312"
23697,"216,241,247,295,314"
23698,"234,236,248,266,286,298"
23699,"226,241,244,255,292"
23700,"243,251,295"
23701,"260,271,278,289,299"
23702,"271,278,289,299"
23703,"271,278,289,299"
23704,"232,247,281,301"
23705,"271,278,289,299"
23706,"232,247,281,301"
23707,"235,273,317,320"
23708,"258,271,278,289,299"
23709,"271,278,289,299"
23710,"212,244,246,271,289,291,308,314"
23711,"222,239,279,311"
23712,"222,239,279,311"
23713,"222,239,247,279,311"
23714,"210,216,230,255,272,293,323"
23715,"222,239,279,311"
23716,"222,239,279,288,290,311"
23717,"217,230,256,260,286,304,308"
23718,"235,273,317,320,322"
23719,"235,241,273,317,320"
23720,"217,220,230,256,286,304"
23721,"229,271,278,289,299"
23722,"235,273,317,320"
23723,"235,273,317,320"
23724,"226,235,265,273,317,320"
23725,"222,239,279,311"
23726,"271,278,289,299"
23727,"217,230,256,286,304"
23728,"217,224,230,256,286,304"
23729,"231,271,278,289,299"
23730,"222,239,279,311,317"
23731,"226,235,273,297,317,320"
23732,"222,239,279,311"
23733,"232,247,281,301"
23734,"210,222,231,239,279,311"
23735,"217,230,256,286,304"
23736,"271,278,289,299"
23737,"217,230,256,286,304"
23738,"222,239,279,280,311"
23739,"222,239,279,311"
23740,"235,273,317,320"
23741,"271,278,289,299,310"
23742,"217,230,256,275,286,304"
23743,"217,230,256,286,304"
23744,"217,230,242,256,286,304,318"
23745,"271,278,289,299"
23746,"217,230,256,286,304"
23747,"238,271,278,289,298,299"
23748,"222,239,279,311"
23749,"212,222,239,279,303,311"
23750,"235,273,317,320"
23751,"217,230,249,251,256,286,304"
23752,"271,278,289,299"
23753,"222,239,279,311"
23754,"232,247,281,301"
23755,"271,278,289,291,299"
23756,"215,235,273,317,320"
23757,"232,247,271,281,301"
23758,"217,226,230,256,286,304"
23759,"220,235,273,317,320"
23760,"232,247,281,301"
23761,"222,226,239,271,279,311"
23762,"217,222,239,279,292,311"
23763,"235,273,281,317,320"
23764,"233,235,273,317,320"
23765,"220,232,247,281,301"
23766,"217,230,256,286,288,304"
23767,"211,255,278,318,319"
23768,"271,278,289,299"
23769,"222,239,279,311,321"
23770,"263,271,276,278,289,299"
23771,"271,278,289,299"
23772,"217,230,256,286,304"
23773,"217,230,256,286,304"
23774,"217,230,256,286,304"
23775,"222,239,259,279,311,324"
23776,"235,248,273,317,320"
23777,"208,217,220,230,256,286,304"
23778,"210,235,273,284,317,320"
23779,"238,271,278,289,299"
23780,"222,239,279,311"
23781,"235,273,317,320"
23782,"235,257,273,317,320"
23783,"271,278,289,299"
23784,"235,273,317,320"
23785,"235,273,276,317,320"
23786,"235,273,317,320"
23787,"222,235,239,279,285,311"
23788,"271,278,289,299,307,310"
23789,"232,247,281,301"
23790,"260,294,308"
23791,"271,274,278,289,299"
23792,"222,239,279,311"
23793,"217,230,256,286,304"
23794,"209,229,251,296,320"
23795,"235,251,273,317,320"
23796,"219,243,304"
23797,"232,247,281,301"
23798,"235,273,317,320"
23799,"271,278,289,299"
23800,"235,273,317,320"
23801,"211,267,277,278,297,299,302"
23802,"221,256,290,295,302"
23803,"210,221,241,250,253,285,291,323"
23804,"211,277,278,297,302"
23805,"211,277,278,297,302"
23806,"233,252,259,265,304"
23807,"242,245,283,287,303,309,311"
23808,"233,252,259,265,304"
23809,"210,211,277,278,297,302"
23810,"222,231,237,238,299"
23811,"233,252,259,265,304"
23812,"211,277,278,282,297,302"
23813,"245,283,287,309,311"
23814,"228,234,254,257,262,285,304"
23815,"222,231,237,238,288,299"
23816,"233,252,259,265,304"
23817,"245,283,287,309,311"
23818,"216,222,286,299"
23819,"239,245,283,287,301,309,311"
23820,"233,252,259,265,304"
23821,"233,252,259,265,304"
23822,"215,237,256,290,295,302"
23823,"220,245,283,287,309,311,312"
23824,"209,233,252,259,265,266,304"
23825,"211,277,278,297,302"
23826,"245,248,294"
23827,"211,258,277,278,286,297,302"
23828,"256,290,295,302"
23829,"233,252,259,265,304"
23830,"222,231,237,238,260,299,302"
23831,"219,257,298,303,304"
23832,"233,252,259,265,304"
23833,"245,256,290,295,302"
23834,"222,239,245,248,263,315,320,321"
23835,"253,277,292"
23836,"222,231,237,238,299"
23837,"245,283,287,309,311"
23838,"256,285,290,295,302"
23839,"245,283,287,309,311"
23840,"256,290,295,302"
23841,"256,290,295,302"
23842,"222,231,237,238,299"
23843,"245,282,283,287,309,311"
23844,"256,290,295,302"
23845,"233,252,259,265,304,305"
23846,"219,245,283,287,309,311"
23847,"211,277,278,297,302,322"
23848,"210,211,277,278,297,302"
23849,"211,244,277,278,297,302"
23850,"256,290,295,302,308"
23851,"256,290,295,302"
23852,"219,229,239"
23853,"233,252,259,265,287,304"
23854,"211,277,278,297,302"
23855,"223,245,283,287,291,309,311"
23856,"235,245,283,287,309,311"
23857,"245,283,287,309,311"
23858,"233,252,259,265,304"
23859,"209,219,235,242,252,271,293"
23860,"245,283,287,309,311"
23861,"245,283,287,294,309,311"
23862,"236,256,290,295,302"
23863,"209,245,277,283,287,309,311"
23864,"220,222,231,237,238,299"
23865,"211,213,230,245,310,320"
23866,"232,237,248,289"
23867,"246,253,259,290"
23868,"213,245,266,283,287,309,311"
23869,"211,277,278,297,302"
23870,"210,240,254,262,271,272,321"
23871,"222,229,231,237,238,299,315"
23872,"245,283,287,309,311"
23873,"220,222,231,237,238,250,299"
23874,"233,252,259,265,273,304"
23875,"256,258,290,295,302"
23876,"225,233,252,259,265,304"
23877,"222,231,237,238,278,299,318"
23878,"245,283,287,292,309,311"
23879,"222,231,237,238,299"
23880,"228,245,283,287,293,309,311"
23881,"211,242,277,278,297,302"
23882,"222,231,237,238,299,318"
23883,"228,234,303,308"
23884,"237,258,260,267,269,310,316"
23885,"256,290,295,302"
23886,"233,256,290,295,302"
23887,"212,245,283,287,309,311"
23888,"211,222,231,277,278,297,302"
23889,"256,283,290,295,302"
23890,"222,231,237,238,299"
23891,"226,235,252"
23892,"212,234,263,266,298,305,309"
23893,"245,283,287,309,311"
23894,"208,218,219,222,245,318"
23895,"209,256,281,290,295,302"
23896,"233,252,259,261,265,304"
23897,"233,252,259,265,304,317"
23898,"234,253,271"
23899,"233,241,252,259,265,304"
23900,"256,270,290,295,302"
23901,"233,235,262,263,270,284,297"
23902,"208,214,231,243,265,270,292"
23903,"225,226,233,257,264,270,271,291"
23904,"208,214,231,265,270,292"
23905,"249,257,259,291,319"
23906,"249,257,259,268,291,304,319"
23907,"235,262,263,270,284,297"
23908,"215,219,238,241,275,308"
23909,"249,257,259,284,291,308,319"
23910,"235,262,263,270,284,297,308"
23911,"235,254,262,263,270,284,291,297"
23912,"208,214,231,265,270,292,324"
23913,"215,227,241"
23914,"215,238,241,308"
23915,"235,262,263,270,284,297"
23916,"235,262,263,270,284,297"
23917,"235,247,262,263,270,284,297"
23918,"249,257,259,291,292,319"
23919,"215,238,241,308,315"
23920,"208,214,231,265,270,292"
23921,"208,214,231,265,270,292,306"
23922,"215,238,241,272,304,308"
23923,"235,262,263,270,284,297,306"
23924,"260,271,317"
23925,"209,215,238,241,308"
23926,"215,238,241,279,293,308"
23927,"236,269,272,281,284"
23928,"235,262,263,270,284,297"
23929,"210,223,247,298,303"
23930,"235,262,263,270,284,297"
23931,"236,259,269,272,281,284"
23932,"215,238,241,273,308"
23933,"250,266,267,282,289,306,307"
23934,"249,257,259,291,319"
23935,"215,238,241,308"
23936,"215,238,241,273,277,308"
23937,"236,242,269,272,281,284"
23938,"213,225,240,254,260,285,300,322"
23939,"212,249,257,259,291,294,319"
23940,"215,232,238,241,273,308"
23941,"208,214,231,265,270,292"
23942,"239,242,255,257,272,279,306,316"
23943,"249,256,257,259,291,319"
23944,"235,262,263,270,284,297"
23945,"215,238,241,308"
23946,"236,269,272,281,284"
23947,"215,238,241,308"
23948,"249,257,259,277,291,319"
23949,"249,257,259,291,319"
23950,"235,262,263,270,284,297,304"
23951,"236,241,269,272,281,284,312"
23952,"216,218,308,319,323"
23953,"235,262,263,270,284,297"
23954,"208,214,231,265,270,292"
23955,"208,214,231,265,270,292,302"
23956,"217,235,262,263,270,284,297,306"
23957,"249,257,259,291,319"
23958,"234,249,257,259,291,319"
23959,"235,262,263,270,284,297"
23960,"215,238,241,308"
23961,"249,257,259,291,307,319"
23962,"235,262,263,270,284,297"
23963,"236,249,258,269,272,281,284"
23964,"234,238,257,260,278"
23965,"236,269,272,281,284,309,318"
23966,"215,238,241,308"
23967,"235,262,263,270,284,297"
23968,"215,238,241,308"
23969,"215,219,238,240,241,308"
23970,"244,259,301"
23971,"235,260,262,263,270,284,297"
23972,"236,246,269,272,281,284"
23973,"208,214,231,265,270,292,324"
23974,"215,238,241,308"
23975,"208,214,231,265,270,292"
23976,"236,268,269,272,277,281,284"
23977,"236,269,272,281,284"
23978,"208,214,231,265,270,292"
23979,"208,214,231,265,270,292"
23980,"230,237,266,274,285,321"
23981,"208,214,231,265,270,292"
23982,"234,235,262,263,270,284,297"
23983,"208,214,231,252,258,265,270,292"
23984,"215,238,241,292,308"
23985,"236,269,272,281,284,311,324"
23986,"236,247,265,295"
23987,"235,262,263,270,284,297,301"
23988,"240,243,249,257,259,291,319"
23989,"217,219,248,272,295,310"
23990,"219,255,288,313"
23991,"214,220,250,260,282,284"
23992,"235,236,262,263,270,284,297"
23993,"208,214,231,265,270,292"
23994,"249,257,259,291,319"
23995,"249,257,259,291,319"
23996,"223,229,240,276,279,309"
23997,"234,249,257,259,291,295,319"
23998,"230,254,257,284,297,320"
23999,"249,257,259,283,291,312,319"
24000,"235,249,262,263,270,284,297"
24001,"218,234,250,262,264,286,296"
24002,"239,313,315,322"
24003,"239,313,322"
24004,"211,230,244,298"
24005,"211,230,244,278,298"
24006,"211,230,244,298,317"
24007,"239,297,313,322"
24008,"216,278,282,305,321"
24009,"228,232,278,299,303,315"
24010,"216,220,239,254,273,281,298,321"
24011,"239,313,322"
24012,"239,313,322"
24013,"239,313,322"
24014,"216,220,273,281,298,321"
24015,"216,220,273,281,298,321"
24016,"251,254,324"
24017,"218,234,262,281,286,296,318"
24018,"212,216,220,273,281,298,307,321"
24019,"234,262,280"
24020,"239,295,313,322"
24021,"218,234,262,267,286,296"
24022,"218,234,259,262,286,296"
24023,"211,230,244,298"
24024,"211,230,244,298"
24025,"239,313,322"
24026,"218,225,234,262,286,296"
24027,"239,313,322"
24028,"251,254,286,324"
24029,"218,234,262,286,296"
24030,"251,254,324"
24031,"257,258,298,323"
24032,"211,230,233,244,298"
24033,"211,230,244,298"
24034,"239,313,322"
24035,"235,295,317"
24036,"216,220,273,281,298,321"
24037,"218,234,262,286,296"
24038,"216,220,231,241,273,281,298,321"
24039,"214,216,220,273,281,298,316,321"
24040,"258,281,315"
24041,"218,234,262,286,296,317"
24042,"216,220,273,281,298,321"
24043,"218,234,260,262,286,288,296"
24044,"216,220,273,281,298,321"
24045,"213,282,291"
24046,"239,282,313,322"
24047,"235,251,254,316,324"
24048,"234,251,254,257,324"
24049,"211,230,232,244,298"
24050,"239,313,322"
24051,"251,254,324"
24052,"239,313,322"
24053,"216,220,225,243,273,281,298,321"
24054,"216,220,273,281,298,321"
24055,"216,220,273,281,298,321"
24056,"218,234,262,286,296,301"
24057,"210,251,254,260,324"
24058,"218,234,262,286,296"
24059,"251,254,324"
24060,"249,284,286,292"
24061,"251,254,324"
24062,"251,254,309,324"
24063,"239,313,322"
24064,"213,216,220,223,273,281,298,321"
24065,"251,254,262,324"
24066,"239,300,313,322"
24067,"211,230,236,244,298"
24068,"215,218,234,262,267,286,296"
24069,"239,273,313,322"
24070,"216,220,273,281,298,321"
24071,"211,230,244,298"
24072,"239,313,322"
24073,"231,239,313,322"
24074,"237,314,319"
24075,"216,220,273,281,298,321"
24076,"218,234,262,263,286,296"
24077,"218,234,262,286,296"
24078,"216,220,273,281,293,298,321"
24079,"211,230,244,298"
24080,"216,239,304,313,322"
24081,"251,254,255,324"
24082,"216,220,273,281,298,321"
24083,"211,230,244,246,298"
24084,"216,220,273,281,298,308,321"
24085,"239,287,313,322"
24086,"218,234,262,286,296"
24087,"211,218,234,262,286,296"
24088,"251,254,260,270,324"
24089,"218,234,262,266,286,296"
24090,"239,250,313,322"
24091,"218,234,244,262,286,296,315"
24092,"239,289,313,322"
24093,"218,234,262,286,296"
24094,"216,220,266,273,281,298,321"
24095,"211,230,244,298"
24096,"239,313,322"
24097,"231,270,272,294,323"
24098,"211,230,244,298"
24099,"251,254,324"
24100,"239,277,313,322"
24101,"234,242,268,273,317,319"
24102,"235,254,309,317,323"
24103,"226,257,259,278,290,291"
24104,"214,231,240,270,316"
24105,"214,250,268,274,299,311,317"
24106,"250,268,271,274,299,311,321"
24107,"226,257,259,290"
24108,"250,268,274,299,300,311"
24109,"250,268,274,299,311"
24110,"235,254,309,317,323"
24111,"214,218,231,240,316"
24112,"250,268,274,299,311"
24113,"235,254,309,317,323"
24114,"227,234,242,268,273,317,319"
24115,"226,257,259,290"
24116,"226,257,259,290"
24117,"232,250,252,268,274,299,311"
24118,"250,268,274,299,311"
24119,"234,242,268,273,317,319"
24120,"234,242,247,268,273,316,317,319"
24121,"234,242,268,273,317,319"
24122,"245,275,294,316"
24123,"226,257,259,270,290"
24124,"234,242,255,268,273,317,319"
24125,"217,226,307"
24126,"250,256,268,274,299,311"
24127,"210,240,278,296,309"
24128,"250,261,268,274,299,311"
24129,"235,254,304,309,317,323"
24130,"226,257,259,284,290"
24131,"226,257,258,259,267,290"
24132,"226,257,259,290"
24133,"220,228,251"
24134,"234,242,268,273,317,319,322"
24135,"234,242,268,273,298,317,319"
24136,"250,268,274,299,311"
24137,"250,268,274,299,311"
24138,"223,240,286"
24139,"250,268,274,284,299,311"
24140,"214,231,240,269,316"
24141,"210,235,254,309,317,323"
24142,"235,254,309,317,323"
24143,"214,231,240,316"
24144,"226,257,259,290"
24145,"234,242,248,268,273,317,319"
24146,"220,226,234,257,259,290"
24147,"226,257,259,290"
24148,"214,224,228,231,240,316"
24149,"214,231,232,240,244,316"
24150,"214,231,240,316"
24151,"250,268,274,299,311"
24152,"235,254,309,317,323"
24153,"226,247,257,259,290,317"
24154,"234,241,244,289"
24155,"234,242,268,273,317,319"
24156,"226,257,259,290"
24157,"209,224,258,287,301"
24158,"235,241,254,267,309,317,323"
24159,"226,257,259,290,312,320"
24160,"250,251,268,274,299,311"
24161,"250,268,274,286,299,311"
24162,"234,242,268,273,295,317,319"
24163,"210,250,268,274,276,299,311"
24164,"214,231,240,297,316"
24165,"217,234,242,268,273,317,319"
24166,"222,231,234,251,292"
24167,"214,216,231,240,316"
24168,"239,250,268,274,299,311"
24169,"235,254,268,309,317,323"
24170,"250,268,274,296,299,311,317"
24171,"223,229,269,275,278,303"
24172,"234,242,268,273,317,319"
24173,"250,268,274,299,311"
24174,"234,242,268,273,291,317,319"
24175,"250,268,274,299,311"
24176,"214,231,240,316"
24177,"230,250,268,274,299,311"
24178,"235,254,309,317,323"
24179,"217,266,301,307,318"
24180,"216,226,257,266,267,274,319"
24181,"245,262,275,283,290,294"
24182,"226,257,259,290"
24183,"250,268,274,295,299,311"
24184,"234,242,268,273,317,319"
24185,"214,231,240,258,316,324"
24186,"216,238,261,274,284,313,322,324"
24187,"214,231,240,316"
24188,"225,226,257,259,290,315"
24189,"235,254,309,317,323"
24190,"214,231,240,303,316"
24191,"214,231,240,247,316"
24192,"226,238,257,259,290"
24193,"214,231,240,305,316"
24194,"226,257,259,290"
24195,"214,231,240,316"
24196,"227,254,274,279,283,316,318"
24197,"214,231,240,273,316,321"
24198,"214,231,240,256,316"
24199,"215,234,242,268,273,317,319"
24200,"235,254,309,317,323"
24201,"217,219,252,269,324"
24202,"219,230,238,251,270"
24203,"217,219,234,252,266,269,324"
24204,"239,298,317"
24205,"211,237,244,306,311"
24206,"211,237,244,287,306,311"
24207,"230,238,251,270"
24208,"213,230,238,251,270,293"
24209,"248,272,308"
24210,"230,238,251,270"
24211,"213,258,306"
24212,"271,275,296,299"
24213,"211,214,237,244,306,311"
24214,"219,256,291,298,323"
24215,"217,219,252,269,301,324"
24216,"217,219,252,269,324"
24217,"211,237,244,306,311"
24218,"230,238,251,270"
24219,"213,267,271,280,288"
24220,"230,238,251,270"
24221,"211,237,244,306,311"
24222,"211,237,244,306,309,311"
24223,"218,224,247,256,268,279,310,312"
24224,"217,219,252,269,324"
24225,"246,261,268,284,289,294,301,321"
24226,"211,214,237,243,244,306,311"
24227,"230,238,251,270,309"
24228,"211,237,244,306,311"
24229,"216,231,245,285,286,309"
24230,"208,241,271,275,296"
24231,"219,256,291,298"
24232,"211,237,244,269,306,311"
24233,"223,271,275,296,314"
24234,"217,219,252,269,324"
24235,"230,236,238,251,270"
24236,"256,271,275,296"
24237,"211,235,237,244,306,311"
24238,"217,219,232,252,269,319,324"
24239,"218,271,275,296"
24240,"211,237,244,306,311"
24241,"221,243,271,275,296"
24242,"288,303,309"
24243,"271,275,296"
24244,"217,219,249,250,252,269,324"
24245,"271,275,296"
24246,"268,271,275,296,304"
24247,"230,238,251,270"
24248,"211,237,241,244,306,311"
24249,"211,237,244,306,311,316"
24250,"271,275,296"
24251,"271,275,296,310"
24252,"271,275,296"
24253,"213,217,219,252,262,269,324"
24254,"215,219,256,281,291,298"
24255,"217,219,252,269,324"
24256,"230,238,251,270,272"
24257,"221,251,276,297,299,302"
24258,"242,253,300"
24259,"230,238,251,270,279,285"
24260,"217,219,252,265,269,300,324"
24261,"211,217,237,244,286,306,311"
24262,"270,271,275,296"
24263,"269,311,322"
24264,"230,238,251,270,279"
24265,"211,229,237,244,306,311"
24266,"219,256,274,291,298"
24267,"230,238,251,270,319"
24268,"219,259,267,322"
24269,"209,271,275,296"
24270,"217,219,244,252,269,324"
24271,"246,250,285,296,300"
24272,"211,237,244,306,311"
24273,"209,218,248,261,317,320"
24274,"271,275,294,296"
24275,"227,230,238,251,253,270"
24276,"217,219,252,269,316,324"
24277,"261,271,275,296"
24278,"230,238,251,270"
24279,"216,234,271,275,296"
24280,"271,275,296"
24281,"230,238,251,270"
24282,"221,226,238,245,279,312"
24283,"219,249,256,268,291,298"
24284,"211,228,237,244,306,311"
24285,"217,219,225,252,269,324"
24286,"219,256,291,298,323"
24287,"211,237,244,306,311,320"
24288,"266,268,289,300,307,322"
24289,"211,271,275,282,296"
24290,"218,267,276,320"
24291,"211,237,244,246,306,311,313"
24292,"230,238,251,270"
24293,"210,217,219,252,269,317,324"
24294,"271,275,296"
24295,"219,256,291,298"
24296,"230,238,251,270,316"
24297,"211,213,237,244,306,311"
24298,"230,238,251,270"
24299,"219,256,291,298,306"
24300,"211,237,244,261,306,311"
24301,"210,222,241,295,307"
24302,"236,272,295"
24303,"222,241,296,307"
24304,"223,238,256,273,309"
24305,"219,285,311"
24306,"215,238,240,249,279,288,305"
24307,"214,236,248,261,304,323"
24308,"216,240,261,279,286,307"
24309,"214,218,236,248,261,304,316,323"
24310,"223,238,256,273,309"
24311,"214,236,248,261,304,323"
24312,"234,262,275,304"
24313,"230,241,249,274,278,311"
24314,"230,241,249,274,278,311"
24315,"214,236,248,261,289,304,323"
24316,"250,254,307,308,311"
24317,"222,241,297,307"
24318,"218,230,241,249,274,278,311"
24319,"222,241,289,307"
24320,"214,236,248,261,304,323"
24321,"230,234,241,249,274,278,311"
24322,"230,241,249,274,278,311"
24323,"216,240,261,279,286,307"
24324,"230,241,249,274,278,311,315"
24325,"216,240,261,262,279,286,307"
24326,"214,236,248,261,304,323"
24327,"230,239,241,249,274,278,290,311"
24328,"222,241,307"
24329,"216,240,261,279,286,307,311"
24330,"222,241,307"
24331,"213,216,240,261,279,286,307"
24332,"214,236,248,261,304,323"
24333,"223,238,256,273,309,324"
24334,"216,222,240,261,279,286,307"
24335,"214,222,241,296,307"
24336,"214,236,248,261,265,304,323"
24337,"211,257,290,301,312"
24338,"262,287,310"
24339,"214,236,248,261,284,304,317,323"
24340,"223,238,256,260,273,309"
24341,"221,265,276,282,295,301,313,323"
24342,"222,227,241,297,307"
24343,"214,236,248,249,261,304,323"
24344,"235,238,241,260,307,312"
24345,"223,238,256,273,292,309,324"
24346,"222,241,307"
24347,"222,241,307"
24348,"222,241,307"
24349,"215,230,241,249,265,274,278,311"
24350,"222,241,285,307"
24351,"216,240,261,279,286,307,321"
24352,"216,240,261,279,286,307"
24353,"214,236,248,261,292,304,323"
24354,"218,227,243,252,272,321"
24355,"230,241,249,274,278,311"
24356,"214,236,248,261,266,272,304,323"
24357,"223,238,256,273,309"
24358,"267,282,289,302,314,320"
24359,"216,223,240,261,279,286,290,307"
24360,"216,240,261,279,286,307"
24361,"230,241,249,270,274,278,309,311"
24362,"216,240,261,279,286,307"
24363,"223,237,238,256,273,309"
24364,"216,227,240,261,279,286,301,307"
24365,"222,241,307"
24366,"230,241,245,249,274,278,311"
24367,"230,241,249,274,278,311"
24368,"218,230,311,323"
24369,"223,238,256,273,309"
24370,"222,239,241,307"
24371,"213,234,248,268,285,298,305"
24372,"222,241,307"
24373,"255,275,280,313,314"
24374,"214,236,248,261,304,323"
24375,"222,241,279,307"
24376,"223,238,256,273,309"
24377,"212,214,220,224,247,272,292,296"
24378,"216,240,261,279,286,307"
24379,"214,236,243,248,261,304,323"
24380,"229,230,241,249,274,278,311"
24381,"222,241,307"
24382,"214,236,248,261,304,323"
24383,"216,240,261,279,286,307"
24384,"222,241,307"
24385,"216,240,261,279,286,307"
24386,"222,224,241,307,311"
24387,"261,270,324"
24388,"216,240,261,279,286,307"
24389,"230,241,249,272,274,278,311"
24390,"230,241,249,274,278,311"
24391,"230,241,249,274,278,311,319"
24392,"210,214,236,248,261,304,323"
24393,"223,238,256,273,309"
24394,"223,238,256,273,309"
24395,"222,241,263,307"
24396,"213,258,267,271,284,286,287,293"
24397,"216,240,261,279,286,291,307,317"
24398,"216,240,261,279,286,307,319"
24399,"226,266,267"
24400,"208,215,272"
24401,"214,246,256,263,264,311,318,322"
24402,"216,230,241,296,299,310"
24403,"243,259,296,314"
24404,"243,259,296,314"
24405,"212,217,218,245,257,259"
24406,"212,217,218,245,257"
24407,"216,230,241,296,299,308,310"
24408,"212,217,218,245,257,273,324"
24409,"216,230,241,296,299,310"
24410,"212,216,230,241,296,299,310"
24411,"216,219,230,241,251,296,299,310"
24412,"223,244,256,297"
24413,"243,259,296,314"
24414,"216,230,241,296,299,310"
24415,"223,256,286,297"
24416,"238,264,266,272,282,308"
24417,"223,256,297"
24418,"243,259,296,314"
24419,"238,264,266,272,282,308"
24420,"216,230,241,266,272,296,299,310"
24421,"216,230,241,296,299,310"
24422,"212,217,218,245,248,257,283"
24423,"243,259,290,296,314"
24424,"223,235,256,297"
24425,"216,230,241,290,296,299,310"
24426,"223,252,256,297"
24427,"216,230,241,261,296,299,310"
24428,"213,216,230,241,296,299,310,322"
24429,"238,264,266,272,282,308"
24430,"212,217,218,226,245,257"
24431,"243,250,259,296,314"
24432,"243,259,296,314"
24433,"227,269,277,306,310,314"
24434,"243,259,296,304,314"
24435,"212,217,218,228,245,257"
24436,"224,237,247,288,296"
24437,"212,217,218,245,257"
24438,"238,264,266,272,282,308"
24439,"243,259,296,314"
24440,"212,217,218,245,257"
24441,"238,264,266,272,282,308"
24442,"309,314,322"
24443,"216,230,241,296,299,310"
24444,"238,264,266,272,282,308"
24445,"238,264,266,272,282,308"
24446,"216,230,241,275,296,299,310"
24447,"238,264,266,272,282,308"
24448,"212,217,218,245,257"
24449,"216,230,241,282,296,299,310,321"
24450,"212,217,218,245,257,266"
24451,"223,254,256,297"
24452,"238,264,266,272,282,308"
24453,"238,249,264,266,272,282,308"
24454,"223,248,256,297,307"
24455,"240,243,259,296,314"
24456,"215,238,264,266,272,282,308"
24457,"250,273,281"
24458,"213,238,264,266,272,282,308"
24459,"243,259,293,296,314"
24460,"237,243,259,278,296,314"
24461,"238,264,266,272,282,308"
24462,"216,230,241,296,299,310"
24463,"238,264,266,272,282,288,308,322"
24464,"212,217,218,245,257,322"
24465,"216,230,241,296,299,310"
24466,"212,217,218,245,257,280"
24467,"216,226,230,241,284,296,299,310"
24468,"216,230,241,296,299,310"
24469,"224,243,247,259,296,314"
24470,"223,256,277,293,297"
24471,"223,238,264,266,272,282,308"
24472,"232,238,264,266,270,272,282,308"
24473,"219,236,285,311"
24474,"212,217,218,245,257"
24475,"221,238,263,264,266,272,282,308"
24476,"216,221,230,241,285,296,299,310"
24477,"212,217,218,245,257"
24478,"223,256,297"
24479,"212,217,218,245,257"
24480,"216,224,238,264,266,272,282,308"
24481,"223,256,297"
24482,"231,259,285"
24483,"223,256,297"
24484,"216,230,241,296,299,310"
24485,"223,256,297"
24486,"223,243,256,297"
24487,"212,213,217,218,245,257"
24488,"243,259,295,296,314"
24489,"212,217,218,245,257,267,322"
24490,"223,256,297,309"
24491,"223,256,297"
24492,"216,230,241,296,299,310"
24493,"213,216,230,241,296,299,310"
24494,"211,212,217,218,245,257,258"
